UNIQUEID,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY
2063,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
3428,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
2263,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
3353,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
4866,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
4652,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
3792,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
5567,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
4954,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
2990,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
3833,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
4715,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
4610,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
3897,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
3408,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
3476,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
2974,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
1240,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
1763,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
4473,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
2326,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
1818,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
3921,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
3395,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
4580,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
4204,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
1012,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
2093,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
3108,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
3721,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
2590,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
5990,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
4576,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
5749,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
3252,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
3188,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
5880,Geislweg 14,,Salzburg,,5020,Austria,EMEA
1718,Geislweg 14,,Salzburg,,5020,Austria,EMEA
1181,Geislweg 14,,Salzburg,,5020,Austria,EMEA
3960,Geislweg 14,,Salzburg,,5020,Austria,EMEA
4118,Geislweg 14,,Salzburg,,5020,Austria,EMEA
2379,Geislweg 14,,Salzburg,,5020,Austria,EMEA
3581,Geislweg 14,,Salzburg,,5020,Austria,EMEA
4032,Geislweg 14,,Salzburg,,5020,Austria,EMEA
2566,Geislweg 14,,Salzburg,,5020,Austria,EMEA
1290,Geislweg 14,,Salzburg,,5020,Austria,EMEA
1350,Geislweg 14,,Salzburg,,5020,Austria,EMEA
5532,Geislweg 14,,Salzburg,,5020,Austria,EMEA
4260,Geislweg 14,,Salzburg,,5020,Austria,EMEA
1571,Geislweg 14,,Salzburg,,5020,Austria,EMEA
5300,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
5105,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
5176,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
3735,5677 Strong St.,,San Rafael,CA,97562,USA,NA
1769,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
3130,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
1452,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
2043,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
5970,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
4157,5677 Strong St.,,San Rafael,CA,97562,USA,NA
3218,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
3295,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
5133,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
3381,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
4760,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
4274,7586 Pompton St.,,Allentown,PA,70267,USA,NA
4770,7586 Pompton St.,,Allentown,PA,70267,USA,NA
5573,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
5112,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
2398,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
2626,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
1491,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
1367,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
3356,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
4014,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
2948,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
1971,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
4133,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
3348,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
3760,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
4261,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
3424,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
4016,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
5694,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
2015,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
3257,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
5413,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
3849,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
5106,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
3320,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
1575,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
